2025-04-18,0.5960
2025-04-17,0.5739
2025-04-16,0.5506
2025-04-15,0.5260
2025-04-14,0.5000
2025-04-13,0.4726
2025-04-12,0.4726
2025-04-11,0.4437
2025-04-10,0.4133
2025-04-09,0.3811
2025-04-08,0.3472
2025-04-07,0.3115
2025-04-06,0.2738
2025-04-05,0.2340
2025-04-04,0.1921
2025-04-03,0.1921
2025-04-02,0.1478
2025-04-01,0.1011
2025-03-31,0.0519
2025-03-30,0.0519
